tanggal,stasiun,curah_hujan,suhu,kelembapan,kecepatan_angin,arah_angin,gelombang_signifikan,arus_laut,arah_arus_laut,latitude,longitude
2024-12-09,Stasiun Meteorologi Juanda,7.3,28.3,81.0,1.68196,269,0.258,0.0,90,-7.37235119,112.7816993
2024-12-09,Stasiun Meteorologi Perak 1,15.1,28.8,81.0,4.85401,264,0.258,0.0,90,-7.223150593,112.7240614
2024-12-09,Stasiun Meteorologi Maritim Tanjung Perak,22.4,29.3,78.0,5.24799,265,0.258,0.0,90,-7.204320905,112.7351022
2024-12-10,Stasiun Meteorologi Juanda,6.8,27.9,82.0,4.33022,253,0.258,0.0,90,-7.37235119,112.7816993
2024-12-10,Stasiun Meteorologi Perak 1,6.4,28.2,84.0,5.14253,264,0.258,0.0,90,-7.223150593,112.7240614
2024-12-10,Stasiun Meteorologi Maritim Tanjung Perak,8.3,28.7,82.0,5.4627,265,0.258,0.0,90,-7.204320905,112.7351022
2024-12-11,Stasiun Meteorologi Juanda,45.7,28.1,82.0,1.24123,281,0.258,0.0,90,-7.37235119,112.7816993
2024-12-11,Stasiun Meteorologi Perak 1,81.6,28.6,82.0,2.34956,296,0.258,0.0,90,-7.223150593,112.7240614
2024-12-11,Stasiun Meteorologi Maritim Tanjung Perak,72.8,29.0,80.0,2.61253,296,0.258,0.0,90,-7.204320905,112.7351022
2024-12-12,Stasiun Meteorologi Juanda,31.1,25.0,97.0,2.9579,217,0.258,0.0,90,-7.37235119,112.7816993
2024-12-12,Stasiun Meteorologi Perak 1,6.4,26.1,93.0,3.02197,215,0.258,0.0,90,-7.223150593,112.7240614
2024-12-12,Stasiun Meteorologi Maritim Tanjung Perak,16.8,26.5,90.0,3.16011,216,0.258,0.0,90,-7.204320905,112.7351022
2024-12-13,Stasiun Meteorologi Juanda,38.9,27.1,89.0,1.29928,316,0.258,0.0,90,-7.37235119,112.7816993
2024-12-13,Stasiun Meteorologi Perak 1,16.2,28.5,80.0,1.69991,323,0.258,0.0,90,-7.223150593,112.7240614
2024-12-13,Stasiun Meteorologi Maritim Tanjung Perak,36.0,29.1,79.0,1.79026,322,0.258,0.0,90,-7.204320905,112.7351022
2024-12-14,Stasiun Meteorologi Juanda,14.1,26.4,94.0,4.03127,267,0.258,0.0,90,-7.37235119,112.7816993
2024-12-14,Stasiun Meteorologi Perak 1,9.0,27.1,87.0,5.16087,268,0.258,0.0,90,-7.223150593,112.7240614
2024-12-14,Stasiun Meteorologi Maritim Tanjung Perak,0.2,27.6,84.0,5.435,268,0.258,0.0,90,-7.204320905,112.7351022
2024-12-15,Stasiun Meteorologi Juanda,62.5,27.9,86.0,3.78036,298,0.258,0.0,90,-7.37235119,112.7816993
2024-12-15,Stasiun Meteorologi Perak 1,3.0,28.6,82.0,4.5833,304,0.258,0.0,90,-7.223150593,112.7240614
2024-12-15,Stasiun Meteorologi Maritim Tanjung Perak,4.7,29.2,81.0,4.80286,304,0.258,0.0,90,-7.204320905,112.7351022
2024-12-16,Stasiun Meteorologi Juanda,56.8,26.9,91.0,1.8124,272,0.258,0.0,90,-7.37235119,112.7816993
2024-12-16,Stasiun Meteorologi Perak 1,10.5,27.2,89.0,1.99603,266,0.258,0.0,90,-7.223150593,112.7240614
2024-12-16,Stasiun Meteorologi Maritim Tanjung Perak,11.6,27.6,86.0,2.17168,266,0.258,0.0,90,-7.204320905,112.7351022
2024-12-17,Stasiun Meteorologi Juanda,0.1,27.6,87.0,5.0603,247,0.258,0.0,90,-7.37235119,112.7816993
2024-12-17,Stasiun Meteorologi Perak 1,2.2,28.2,84.0,4.63801,256,0.258,0.0,90,-7.223150593,112.7240614
2024-12-17,Stasiun Meteorologi Maritim Tanjung Perak,1.5,28.6,80.0,4.80964,256,0.258,0.0,90,-7.204320905,112.7351022
2024-12-18,Stasiun Meteorologi Juanda,37.3,27.5,89.0,1.0649,165,0.258,0.0,90,-7.37235119,112.7816993
2024-12-18,Stasiun Meteorologi Perak 1,4.9,28.9,79.0,1.45494,275,0.258,0.0,90,-7.223150593,112.7240614
2024-12-18,Stasiun Meteorologi Maritim Tanjung Perak,12.8,29.3,76.0,1.69349,281,0.258,0.0,90,-7.204320905,112.7351022
2024-12-19,Stasiun Meteorologi Juanda,10.0,28.8,72.0,4.85532,285,0.258,0.0,90,-7.37235119,112.7816993
2024-12-19,Stasiun Meteorologi Perak 1,0.0,29.9,73.0,5.81878,282,0.258,0.0,90,-7.223150593,112.7240614
2024-12-19,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.7,69.0,6.04437,282,0.258,0.0,90,-7.204320905,112.7351022
2024-12-20,Stasiun Meteorologi Juanda,0.0,28.9,80.0,7.6662,276,0.258,0.0,90,-7.37235119,112.7816993
2024-12-20,Stasiun Meteorologi Perak 1,0.0,30.3,75.0,7.64709,274,0.258,0.0,90,-7.223150593,112.7240614
2024-12-20,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.5,73.0,7.90065,274,0.258,0.0,90,-7.204320905,112.7351022
2024-12-21,Stasiun Meteorologi Juanda,0.1,28.8,78.0,3.64342,244,0.258,0.0,90,-7.37235119,112.7816993
2024-12-21,Stasiun Meteorologi Perak 1,0.0,29.6,74.0,4.91883,252,0.258,0.0,90,-7.223150593,112.7240614
2024-12-21,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.0,73.0,5.2677,251,0.258,0.0,90,-7.204320905,112.7351022
2024-12-22,Stasiun Meteorologi Juanda,44.4,27.6,88.0,4.50443,292,0.258,0.0,90,-7.37235119,112.7816993
2024-12-22,Stasiun Meteorologi Perak 1,0.0,28.5,79.0,4.60821,294,0.258,0.0,90,-7.223150593,112.7240614
2024-12-22,Stasiun Meteorologi Maritim Tanjung Perak,1.0,28.4,79.0,4.80653,294,0.258,0.0,90,-7.204320905,112.7351022
2024-12-23,Stasiun Meteorologi Juanda,4.6,27.4,86.0,2.19594,275,0.258,0.0,90,-7.37235119,112.7816993
2024-12-23,Stasiun Meteorologi Perak 1,2.0,28.2,82.0,3.53553,264,0.258,0.0,90,-7.223150593,112.7240614
2024-12-23,Stasiun Meteorologi Maritim Tanjung Perak,3.0,29.1,78.0,3.75207,263,0.258,0.0,90,-7.204320905,112.7351022
2024-12-24,Stasiun Meteorologi Juanda,10.5,27.5,83.0,2.40328,209,0.258,0.0,90,-7.37235119,112.7816993
2024-12-24,Stasiun Meteorologi Perak 1,39.0,28.4,82.0,2.6483,229,0.258,0.0,90,-7.223150593,112.7240614
2024-12-24,Stasiun Meteorologi Maritim Tanjung Perak,20.9,29.0,80.0,2.91989,233,0.258,0.0,90,-7.204320905,112.7351022
2024-12-25,Stasiun Meteorologi Juanda,96.4,27.0,91.0,4.1011,203,0.258,0.0,90,-7.37235119,112.7816993
2024-12-25,Stasiun Meteorologi Perak 1,12.4,27.6,85.0,3.53105,210,0.258,0.0,90,-7.223150593,112.7240614
2024-12-25,Stasiun Meteorologi Maritim Tanjung Perak,19.3,28.3,83.0,3.60328,212,0.258,0.0,90,-7.204320905,112.7351022
2024-12-26,Stasiun Meteorologi Juanda,14.6,28.0,84.0,4.50668,168,0.258,0.0,90,-7.37235119,112.7816993
2024-12-26,Stasiun Meteorologi Perak 1,18.6,28.8,76.0,4.18323,177,0.258,0.0,90,-7.223150593,112.7240614
2024-12-26,Stasiun Meteorologi Maritim Tanjung Perak,14.6,29.1,77.0,4.21616,180,0.258,0.0,90,-7.204320905,112.7351022
2024-12-27,Stasiun Meteorologi Juanda,0.0,29.3,70.0,3.26716,275,0.258,0.0,90,-7.37235119,112.7816993
2024-12-27,Stasiun Meteorologi Perak 1,0.0,29.6,71.0,4.34313,286,0.258,0.0,90,-7.223150593,112.7240614
2024-12-27,Stasiun Meteorologi Maritim Tanjung Perak,0.4,30.2,68.0,4.58541,287,0.258,0.0,90,-7.204320905,112.7351022
2024-12-28,Stasiun Meteorologi Juanda,0.1,28.4,81.0,1.6992,156,0.258,0.0,90,-7.37235119,112.7816993
2024-12-28,Stasiun Meteorologi Perak 1,0.0,28.5,79.0,1.50587,236,0.258,0.0,90,-7.223150593,112.7240614
2024-12-28,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.0,77.0,1.74057,244,0.258,0.0,90,-7.204320905,112.7351022
2024-12-29,Stasiun Meteorologi Juanda,22.9,27.8,82.0,2.44225,241,0.258,0.0,90,-7.37235119,112.7816993
2024-12-29,Stasiun Meteorologi Perak 1,12.3,27.9,83.0,3.32327,249,0.258,0.0,90,-7.223150593,112.7240614
2024-12-29,Stasiun Meteorologi Maritim Tanjung Perak,12.7,28.1,79.0,3.62283,250,0.258,0.0,90,-7.204320905,112.7351022
2024-12-30,Stasiun Meteorologi Juanda,0.1,28.6,71.0,3.84632,275,0.258,0.0,90,-7.37235119,112.7816993
2024-12-30,Stasiun Meteorologi Perak 1,0.0,28.5,76.0,4.88496,277,0.258,0.0,90,-7.223150593,112.7240614
2024-12-30,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.7,69.0,5.15035,277,0.258,0.0,90,-7.204320905,112.7351022
2024-12-31,Stasiun Meteorologi Juanda,26.5,27.5,81.0,3.80435,287,0.258,0.0,90,-7.37235119,112.7816993
2024-12-31,Stasiun Meteorologi Perak 1,0.4,28.0,82.0,3.72199,272,0.258,0.0,90,-7.223150593,112.7240614
2024-12-31,Stasiun Meteorologi Maritim Tanjung Perak,1.0,28.2,79.0,3.93483,271,0.258,0.0,90,-7.204320905,112.7351022
